ID,component,defect
858d611b-2158-438e-8684-0e71b3e42611,[],['Leaks']
858d611b-2158-438e-8684-0e71b3e42611,['Circular Joint'],[]
13d13001-7c79-4a62-a73e-50082d79d555,[],['Leaks']
13d13001-7c79-4a62-a73e-50082d79d555,['Circular Joint'],[]
cacdf798-c6b5-4d1e-8187-a05778e54827,[],['Leaks']
cacdf798-c6b5-4d1e-8187-a05778e54827,['Circular Joint'],[]
6be264c3-869b-4c1f-919f-2fea14a4064f,[],['Leaks']
6be264c3-869b-4c1f-919f-2fea14a4064f,['Circular Joint'],[]
2158f87d-95c6-4473-bd98-c7d9603f12f1,[],['Leaks']
2158f87d-95c6-4473-bd98-c7d9603f12f1,['Circular Joint'],[]
8e323ad1-b6f1-46ac-a230-5e1f3cfbb899,[],['Leaks']
8e323ad1-b6f1-46ac-a230-5e1f3cfbb899,['Circular Joint'],[]
b844287a-846a-46c7-be30-5732966aeade,[],['Leaks']
b844287a-846a-46c7-be30-5732966aeade,['Circular Joint'],[]
147dbef6-359c-43c4-badd-5812b8d2dabb,[],['Leaks']
147dbef6-359c-43c4-badd-5812b8d2dabb,['Circular Joint'],[]
e59587ee-72aa-4fc6-a657-caa28feb90d1,[],['Leaks']
e59587ee-72aa-4fc6-a657-caa28feb90d1,['Circular Joint'],[]
8883205d-1ea2-4640-956d-0b703a792b81,[],['Leaks']
8883205d-1ea2-4640-956d-0b703a792b81,['Circular Joint'],[]
45b2a4da-8c19-4ff4-933e-999a7999a018,[],['Leaks']
45b2a4da-8c19-4ff4-933e-999a7999a018,['Circular Joint'],[]
22ea825b-a6ab-4c94-b634-082714711f3d,[],['Leaks']
22ea825b-a6ab-4c94-b634-082714711f3d,['Circular Joint'],[]
d3194627-1d03-4df5-aba1-f62ae186f990,[],['Corrosion-Heavy']
d3194627-1d03-4df5-aba1-f62ae186f990,['Conveyor Support-Bolt'],[]
d662db2f-0e3e-44e8-ab0c-423809ccbd83,[],['Corrosion-Heavy']
d662db2f-0e3e-44e8-ab0c-423809ccbd83,['Conveyor Support-Bolt'],[]
1360742d-a6c7-4cb9-a840-aa494ac28b47,[],['Corrosion-Heavy']
1360742d-a6c7-4cb9-a840-aa494ac28b47,['Conveyor Support-Bolt'],[]
656ae6cf-af19-43dd-98db-2af7854c1f87,[],['Corrosion-Heavy']
656ae6cf-af19-43dd-98db-2af7854c1f87,['Conveyor Support-Bolt'],[]
c755a7a3-3801-404f-84df-963615bbb130,[],['Corrosion-Heavy']
c755a7a3-3801-404f-84df-963615bbb130,['Conveyor Support-Bolt'],[]
6169d0fe-6ee4-43ee-aa85-1b369239e1ec,[],['Corrosion-Heavy']
6169d0fe-6ee4-43ee-aa85-1b369239e1ec,['Conveyor Support-Bolt'],[]
25f574dc-3557-4b59-b839-c4a4d9c20cbc,[],['Corrosion-Heavy']
25f574dc-3557-4b59-b839-c4a4d9c20cbc,['Conveyor Support-Bolt'],[]
f6782a17-956f-4552-8e29-910443ccfc3b,[],['Corrosion-Heavy']
f6782a17-956f-4552-8e29-910443ccfc3b,['Conveyor Support-Bolt'],[]
99c7cc3c-460f-42e2-a57b-6796df1b5a01,[],['Corrosion-Heavy']
99c7cc3c-460f-42e2-a57b-6796df1b5a01,['Conveyor Support-Bolt'],[]
d89a6669-7eb2-4977-adb9-924cc54bf0c8,[],['Corrosion-Heavy']
d89a6669-7eb2-4977-adb9-924cc54bf0c8,['Conveyor Support-Bolt'],[]
12385793-69ad-4394-b67a-621cdb816cc4,[],['Corrosion-Heavy']
12385793-69ad-4394-b67a-621cdb816cc4,['Conveyor Support'],[]
653ccb87-b1e6-4f31-bd18-02d14b22ee3c,[],['Corrosion-Heavy']
653ccb87-b1e6-4f31-bd18-02d14b22ee3c,['Conveyor Support'],[]
02693db3-7415-48b7-b3b9-cc750bc46d77,[],['Corrosion-Heavy']
02693db3-7415-48b7-b3b9-cc750bc46d77,['Conveyor Support'],[]
d746d1b6-b084-401a-a398-5f6386cbb51c,[],['Corrosion-Heavy']
d746d1b6-b084-401a-a398-5f6386cbb51c,['Conveyor Support'],[]
d89a6669-7eb2-4977-adb9-924cc54bf0c8,['Conveyor Support'],[]
e8beef56-28bc-44e6-8838-d11688e54afe,[],['Corrosion-Heavy']
e8beef56-28bc-44e6-8838-d11688e54afe,['Conveyor Support'],[]
8eb42811-e70d-4a7e-bac8-ed03656a87b9,[],['Corrosion-Heavy']
8eb42811-e70d-4a7e-bac8-ed03656a87b9,['Conveyor Support'],[]
9de664d3-bea4-4757-aea4-78a552377f2e,[],['Corrosion-Heavy']
9de664d3-bea4-4757-aea4-78a552377f2e,['Conveyor Support'],[]
25f574dc-3557-4b59-b839-c4a4d9c20cbc,['Conveyor Support'],[]
b4f4f822-90b1-4a26-a2e7-7824807ce9ca,[],['Corrosion-Heavy']
b4f4f822-90b1-4a26-a2e7-7824807ce9ca,['Conveyor Support'],[]
cc506c90-f57d-49be-b93c-8149e45f5610,[],['Corrosion-Heavy']
cc506c90-f57d-49be-b93c-8149e45f5610,['Conveyor Support'],[]
d9bd0a33-b334-48d4-b04a-00de7f36b281,[],['Corrosion-Heavy']
d9bd0a33-b334-48d4-b04a-00de7f36b281,['Conveyor Support'],[]
f6782a17-956f-4552-8e29-910443ccfc3b,['Conveyor Support'],[]
35950c8e-850d-462e-a007-fd052d96510c,[],['Corrosion-Heavy']
35950c8e-850d-462e-a007-fd052d96510c,['Conveyor Support'],[]
2217f642-97ae-4b41-9b11-483be4d3468d,[],['Corrosion-Heavy']
2217f642-97ae-4b41-9b11-483be4d3468d,['Conveyor Support'],[]
fad21df9-572e-49ad-b755-5942cd811b62,[],['Corrosion-Heavy']
fad21df9-572e-49ad-b755-5942cd811b62,['Conveyor Support'],[]
d3194627-1d03-4df5-aba1-f62ae186f990,['Conveyor Support'],[]
9269ed15-5b9a-4894-b44d-83becf78e7ab,[],['Drummy']
9269ed15-5b9a-4894-b44d-83becf78e7ab,['Grout Hole'],[]
ed9f09f9-1fcf-441f-8c1f-308ed513255a,[],['Drummy']
ed9f09f9-1fcf-441f-8c1f-308ed513255a,['Grout Hole'],[]
574e918a-bdff-4b51-831c-69f1917abc3a,[],['Drummy']
574e918a-bdff-4b51-831c-69f1917abc3a,['Grout Hole'],[]
69a020de-3143-4054-938d-35c80a1106fd,[],['Drummy']
69a020de-3143-4054-938d-35c80a1106fd,['Grout Hole'],[]
a19102a0-d615-437c-831a-cb09d4c014c6,[],['Drummy']
a19102a0-d615-437c-831a-cb09d4c014c6,['Grout Hole'],[]
a3c43e32-4ed7-420f-8d76-6aef2312a986,[],['Drummy']
a3c43e32-4ed7-420f-8d76-6aef2312a986,['Grout Hole'],[]
cabc84eb-8d3e-4bca-84ce-0db26369a0f8,[],['Drummy']
cabc84eb-8d3e-4bca-84ce-0db26369a0f8,['Grout Hole'],[]
20e34bca-5e31-47f1-8190-0c8de2d51972,[],['Drummy']
20e34bca-5e31-47f1-8190-0c8de2d51972,['Grout Hole'],[]
c6b01c82-0ce4-4b58-8bfa-ae5bf0ed92a4,[],['Drummy']
c6b01c82-0ce4-4b58-8bfa-ae5bf0ed92a4,['Grout Hole'],[]
6b6a98c1-a2a8-4b9e-8b15-7aaab3283acd,[],['Drummy']
6b6a98c1-a2a8-4b9e-8b15-7aaab3283acd,['Grout Hole'],[]
de3e0fcf-d5e1-4761-8afb-f9f644ff5c1e,[],['Drummy']
de3e0fcf-d5e1-4761-8afb-f9f644ff5c1e,['Grout Hole'],[]
e168f490-a595-4ccd-9175-4f2d3a89652d,[],['Drummy']
e168f490-a595-4ccd-9175-4f2d3a89652d,['Grout Hole'],[]
7027e708-d5b6-4e29-9cdc-96e8819bd499,[],['Drummy']
7027e708-d5b6-4e29-9cdc-96e8819bd499,['Grout Hole'],[]
8742617c-3b3b-43c9-9350-773e945d5983,[],['Drummy']
8742617c-3b3b-43c9-9350-773e945d5983,['Grout Hole'],[]
6c6ab83e-e8b3-4c39-9d27-f8cd1111d113,[],['Leaks']
6c6ab83e-e8b3-4c39-9d27-f8cd1111d113,['Grout Hole'],[]
f0e2389b-c9e0-442e-89b0-e54c96351401,[],['Leaks']
f0e2389b-c9e0-442e-89b0-e54c96351401,['Grout Hole'],[]
68e21238-a2c8-4658-9caa-8ae3e6149228,[],['Leaks']
68e21238-a2c8-4658-9caa-8ae3e6149228,['Grout Hole'],[]
48e93ab7-2d22-43d9-b93d-75bb1270dab8,[],['Leaks']
48e93ab7-2d22-43d9-b93d-75bb1270dab8,['Grout Hole'],[]
692a3c1b-4b72-4e74-9679-2e4dc0b6ea19,[],['Leaks']
692a3c1b-4b72-4e74-9679-2e4dc0b6ea19,['Grout Hole'],[]
7e8864ee-1dbc-4c20-9006-808e80852081,[],['Leaks']
7e8864ee-1dbc-4c20-9006-808e80852081,['Grout Hole'],[]
908e745d-fe13-4747-b83f-5b04446f6d56,[],['Leaks']
908e745d-fe13-4747-b83f-5b04446f6d56,['Grout Hole'],[]
41697202-670f-4eab-8e31-8ad651f35593,[],['Leaks']
41697202-670f-4eab-8e31-8ad651f35593,['Grout Hole'],[]
8ed5a28f-a22c-4d87-9eb4-003d0f57134a,[],['Leaks']
8ed5a28f-a22c-4d87-9eb4-003d0f57134a,['Grout Hole'],[]
db1d0b57-7b78-403d-a25c-8061a844c18b,[],['Leaks']
db1d0b57-7b78-403d-a25c-8061a844c18b,['Grout Hole'],[]
69e6e0d3-1ab8-4913-a78a-c301ac756682,[],['Leaks']
69e6e0d3-1ab8-4913-a78a-c301ac756682,['Grout Hole'],[]
94e5774b-e438-4817-9948-c5f89bddffc0,[],['Leaks']
94e5774b-e438-4817-9948-c5f89bddffc0,['Grout Hole'],[]
c424f3d0-e74f-4269-8526-33385068a11c,[],['Leaks']
c424f3d0-e74f-4269-8526-33385068a11c,['Grout Hole'],[]
a9e0ed59-53e5-413d-8b55-e558b20d93d3,[],['Leaks']
a9e0ed59-53e5-413d-8b55-e558b20d93d3,['Grout Hole'],[]
e0411d29-87ed-433d-80ec-1831763586c9,[],['Leaks']
e0411d29-87ed-433d-80ec-1831763586c9,['Grout Hole'],[]
99063f92-60e7-47e4-976e-094afdc4f4af,[],['Leaks']
99063f92-60e7-47e4-976e-094afdc4f4af,['Grout Hole'],[]
f26655be-b856-476b-bc58-8cef466af992,[],['Leaks']
f26655be-b856-476b-bc58-8cef466af992,['Grout Hole'],[]
43cf7236-abfd-40fe-b560-8f8af40cbf4e,[],['Leaks']
43cf7236-abfd-40fe-b560-8f8af40cbf4e,['Grout Hole'],[]
c9fdc995-9523-48e3-9c0e-7da09720998d,[],['Leaks']
c9fdc995-9523-48e3-9c0e-7da09720998d,['Grout Hole'],[]
b9871870-96a4-4a8e-90b9-186c50c26528,[],['Leaks']
b9871870-96a4-4a8e-90b9-186c50c26528,['Grout Hole'],[]
7b7c2330-3c0f-4b09-bb38-62213beec020,[],['Leaks']
7b7c2330-3c0f-4b09-bb38-62213beec020,['Grout Hole'],[]
d6a01c22-aa13-49e1-afe7-0763ddbb3450,[],['Leaks']
d6a01c22-aa13-49e1-afe7-0763ddbb3450,['Grout Hole'],[]
a6e0b2e4-db9b-49b2-9d6d-29bbe50390d4,[],['Leaks']
a6e0b2e4-db9b-49b2-9d6d-29bbe50390d4,['Grout Hole'],[]
f06c80e3-5682-495f-a885-501cd811ac7d,[],['Leaks']
f06c80e3-5682-495f-a885-501cd811ac7d,['Grout Hole'],[]
e4ef72ed-ca0f-4261-bba3-0952c8d679a6,[],['Leaks']
e4ef72ed-ca0f-4261-bba3-0952c8d679a6,['Grout Hole'],[]
6a3d7906-b64f-4603-b19f-922426027e83,[],['Leaks']
6a3d7906-b64f-4603-b19f-922426027e83,['Grout Hole'],[]
d3bf7479-0c34-4d2f-b0b2-59f5156eed18,[],['Leaks']
d3bf7479-0c34-4d2f-b0b2-59f5156eed18,['Grout Hole'],[]
87acaa45-4f8e-4882-bbe6-9ce61dc7ca13,[],['Leaks']
87acaa45-4f8e-4882-bbe6-9ce61dc7ca13,['Grout Hole'],[]
a3c43e32-4ed7-420f-8d76-6aef2312a986,[],['Leaks']
ad10839b-344c-44a1-9b21-2961ef7c4345,[],['Leaks']
ad10839b-344c-44a1-9b21-2961ef7c4345,['Grout Hole'],[]
f5d9bf49-2bbd-43bc-9373-99fa2c9cd726,[],['Leaks']
f5d9bf49-2bbd-43bc-9373-99fa2c9cd726,['Grout Hole'],[]
d91677f0-c9f2-4352-87c7-ddf317fff271,[],['Leaks']
d91677f0-c9f2-4352-87c7-ddf317fff271,['Grout Hole'],[]
bfc851af-aeb5-4ae3-9090-4a6ac9bd3d07,[],['Leaks']
bfc851af-aeb5-4ae3-9090-4a6ac9bd3d07,['Grout Hole'],[]
5034d408-455e-4283-b547-4ca2d1d54a47,[],['Leaks']
5034d408-455e-4283-b547-4ca2d1d54a47,['Grout Hole'],[]
e09099f4-96af-4e21-b13e-ccd619954aa0,[],['Leaks']
e09099f4-96af-4e21-b13e-ccd619954aa0,['Grout Hole'],[]
08aae027-4327-4a4c-9201-f348976270e5,[],['Leaks']
08aae027-4327-4a4c-9201-f348976270e5,['Grout Hole'],[]
d0090442-116a-45e1-8de5-394873aab1b8,[],['Leaks']
d0090442-116a-45e1-8de5-394873aab1b8,['Grout Hole'],[]
ba7ccb1d-c6a8-4c87-b73b-131dfcabc1a2,[],['Leaks']
ba7ccb1d-c6a8-4c87-b73b-131dfcabc1a2,['Grout Hole'],[]
170ca34b-5245-4250-9699-f54ed7b169ee,[],['Leaks']
170ca34b-5245-4250-9699-f54ed7b169ee,['Grout Hole'],[]
c12527bc-7d6c-4bd6-901c-89d415df2a89,[],['Leaks']
c12527bc-7d6c-4bd6-901c-89d415df2a89,['Grout Hole'],[]
e8332fc1-8a44-4347-bdb1-e36e0c72ef67,[],['Leaks']
e8332fc1-8a44-4347-bdb1-e36e0c72ef67,['Grout Hole'],[]
f1c0012b-81c6-4300-9405-f6d6cf190d7d,[],['Leaks']
f1c0012b-81c6-4300-9405-f6d6cf190d7d,['Grout Hole'],[]
33f56796-f7f0-490c-88db-6973fd75967d,[],['Leaks']
33f56796-f7f0-490c-88db-6973fd75967d,['Grout Hole'],[]
de3e0fcf-d5e1-4761-8afb-f9f644ff5c1e,[],['Leaks']
7027e708-d5b6-4e29-9cdc-96e8819bd499,[],['Leaks']
8742617c-3b3b-43c9-9350-773e945d5983,[],['Leaks']
ae42b3cd-04f1-4578-8b7c-7701004b6110,[],['Leaks']
ae42b3cd-04f1-4578-8b7c-7701004b6110,['Grout Hole'],[]
98101bea-c037-43fc-a216-3a0724f872ba,[],['Leaks']
98101bea-c037-43fc-a216-3a0724f872ba,['Grout Hole'],[]
86f8d434-03a7-473d-90e0-65e6770e7686,[],['Leaks']
86f8d434-03a7-473d-90e0-65e6770e7686,['Grout Hole'],[]
66ffe96b-4672-4a55-a0d4-c33db28f2bbe,[],['Leaks']
66ffe96b-4672-4a55-a0d4-c33db28f2bbe,['Grout Hole'],[]
ccca4e7f-daf0-4e7a-af25-3eb421dcb0f1,[],['Leaks']
ccca4e7f-daf0-4e7a-af25-3eb421dcb0f1,['Grout Hole'],[]
9f7f3fa3-4a42-4b38-8e43-b387447b052e,[],['Leaks']
9f7f3fa3-4a42-4b38-8e43-b387447b052e,['Grout Hole'],[]
9ba48e91-858a-4bee-ab21-5dab1b0e6149,[],['Leaks']
9ba48e91-858a-4bee-ab21-5dab1b0e6149,['Grout Hole'],[]
b82752d8-2366-4009-ac4b-4b91e8b5b41a,[],['Leaks']
b82752d8-2366-4009-ac4b-4b91e8b5b41a,['Grout Hole'],[]
61a9c2ed-5680-4531-8bc1-65717eea25ab,[],['Leaks']
61a9c2ed-5680-4531-8bc1-65717eea25ab,['Grout Hole'],[]
afd41dfa-28f0-4631-aa30-0147e16ab012,[],['Leaks']
afd41dfa-28f0-4631-aa30-0147e16ab012,['Grout Hole'],[]
b52e5cfa-16c8-4adc-9cfd-6dbe72993817,[],['Leaks']
b52e5cfa-16c8-4adc-9cfd-6dbe72993817,['Grout Hole'],[]
8b673589-a690-42c1-9c1d-bbbf9b1d34f5,[],['Leaks']
8b673589-a690-42c1-9c1d-bbbf9b1d34f5,['Grout Hole'],[]
c8357f59-15b7-4282-a9a7-c8c0e232edc9,[],['Leaks']
c8357f59-15b7-4282-a9a7-c8c0e232edc9,['Grout Hole'],[]
085f0461-f363-4665-aa44-3d4f07d2b144,[],['Leaks']
085f0461-f363-4665-aa44-3d4f07d2b144,['Grout Hole'],[]
4693a01f-aa99-4581-9a03-90fc7496e81f,[],['Leaks']
4693a01f-aa99-4581-9a03-90fc7496e81f,['Grout Hole'],[]
80a0e5d1-407f-4028-a98c-4598d53261e3,[],['Leaks']
80a0e5d1-407f-4028-a98c-4598d53261e3,['Grout Hole'],[]
facf4c3d-19b0-485f-8866-8e323e769b30,[],['Leaks']
facf4c3d-19b0-485f-8866-8e323e769b30,['Grout Hole'],[]
df9f393e-28bb-4d2b-bdd7-0440a3b5c669,[],['Leaks']
df9f393e-28bb-4d2b-bdd7-0440a3b5c669,['Grout Hole'],[]
aa84f9e1-d0fd-40ce-b49e-3451a8a815b3,[],['Leaks']
aa84f9e1-d0fd-40ce-b49e-3451a8a815b3,['Grout Hole'],[]
c4a482d6-c42a-4a53-ba1a-20529b41032b,[],['Leaks']
c4a482d6-c42a-4a53-ba1a-20529b41032b,['Grout Hole'],[]
8eb9921e-364e-4d3d-a93b-6cb87b8a1fed,[],['Leaks']
8eb9921e-364e-4d3d-a93b-6cb87b8a1fed,['Grout Hole'],[]
8328cf07-43cc-4478-a658-e3ae7b07bd63,[],['Leaks']
8328cf07-43cc-4478-a658-e3ae7b07bd63,['Grout Hole'],[]
10035fdb-4f70-4d90-92ca-19228210b621,[],['Leaks']
10035fdb-4f70-4d90-92ca-19228210b621,['Grout Hole'],[]
ba98c1ee-da82-4995-bdbb-7321612943e9,[],['Leaks']
ba98c1ee-da82-4995-bdbb-7321612943e9,['Grout Hole'],[]
81f1f015-1cf5-4c55-9e09-7ec47f9349df,[],['Leaks']
81f1f015-1cf5-4c55-9e09-7ec47f9349df,['Grout Hole'],[]
d3cb4bd5-5868-4bfc-a565-06c9960f2704,[],['Leaks']
d3cb4bd5-5868-4bfc-a565-06c9960f2704,['Grout Hole'],[]
84fd8589-72e3-4f5f-8571-ceb2af2dd6be,[],['Leaks']
84fd8589-72e3-4f5f-8571-ceb2af2dd6be,['Grout Hole'],[]
dd6e1ffa-7d25-4b37-9cde-324d84846b79,[],['Leaks']
dd6e1ffa-7d25-4b37-9cde-324d84846b79,['Grout Hole'],[]
a1f58cbf-26a8-4fb5-a7d2-d94822cf7aa7,[],['Leaks']
a1f58cbf-26a8-4fb5-a7d2-d94822cf7aa7,['Grout Hole'],[]
844f3bb8-d61d-4982-94b4-cc0ee95e8f70,[],['Leaks']
844f3bb8-d61d-4982-94b4-cc0ee95e8f70,['Grout Hole'],[]
1276c4d9-eacb-4972-b5c0-eca7fb820a19,[],['Leaks']
1276c4d9-eacb-4972-b5c0-eca7fb820a19,['Grout Hole'],[]
33bde6ca-4622-49fe-9d47-b684c3103611,[],['Leaks']
33bde6ca-4622-49fe-9d47-b684c3103611,['Grout Hole'],[]
aae6bbad-32b0-47cf-bdde-de3776d87ca9,[],['Leaks']
aae6bbad-32b0-47cf-bdde-de3776d87ca9,['Grout Hole'],[]
0285259a-39db-470b-85c6-70732354b245,[],['Leaks']
0285259a-39db-470b-85c6-70732354b245,['Grout Hole'],[]
ba45b649-d69a-49d7-b6e2-bb0f584e0664,[],['Leaks']
ba45b649-d69a-49d7-b6e2-bb0f584e0664,['Grout Hole'],[]
b92b7c1e-026e-4f31-bc04-671d0b06e110,[],['Leaks']
b92b7c1e-026e-4f31-bc04-671d0b06e110,['Grout Hole'],[]
d554bd2d-7cb1-4af7-8875-583bfca89b91,[],['Leaks']
d554bd2d-7cb1-4af7-8875-583bfca89b91,['Grout Hole'],[]
9f072eec-bbfb-4edc-9a17-abfd71805efa,[],['Leaks']
9f072eec-bbfb-4edc-9a17-abfd71805efa,['Grout Hole'],[]
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,[],['Leaks']
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,['Grout Hole'],[]
8ca17581-6a6a-468d-8a43-336dbf106ab3,[],['Leaks']
8ca17581-6a6a-468d-8a43-336dbf106ab3,['Grout Hole'],[]
184741f7-6212-4904-b4a8-4e8c4b312917,[],['Leaks']
184741f7-6212-4904-b4a8-4e8c4b312917,['Grout Hole'],[]
53ea838f-1b3e-46a4-a54d-04ebbdd27ea2,[],['Leaks']
53ea838f-1b3e-46a4-a54d-04ebbdd27ea2,['Grout Hole'],[]
dbd56ce4-18b5-481c-913a-ce467af82689,[],['Leaks']
dbd56ce4-18b5-481c-913a-ce467af82689,['Grout Hole'],[]
5d7bcd33-15b8-4ab2-97fc-038921668f48,[],['Leaks']
5d7bcd33-15b8-4ab2-97fc-038921668f48,['Grout Hole'],[]
a63ac322-ff1b-4d1f-91d3-a09ecbcf07ee,[],['Leaks']
a63ac322-ff1b-4d1f-91d3-a09ecbcf07ee,['Grout Hole'],[]
b3d75579-8b4c-4cc2-a290-1ea68e35df4d,[],['Leaks']
b3d75579-8b4c-4cc2-a290-1ea68e35df4d,['Grout Hole'],[]
b90b56e0-0129-4599-ba0e-e4f39372e753,[],['Leaks']
b90b56e0-0129-4599-ba0e-e4f39372e753,['Grout Hole'],[]
46569f63-4078-4a43-bdda-cef44db6f9ae,[],['Leaks']
46569f63-4078-4a43-bdda-cef44db6f9ae,['Grout Hole'],[]
7cc7f688-fc63-4e6e-8e3a-6db4c327dd3a,[],['Leaks']
7cc7f688-fc63-4e6e-8e3a-6db4c327dd3a,['Grout Hole'],[]
9d0f658b-3f36-418d-892d-187850d72c71,[],['Leaks']
9d0f658b-3f36-418d-892d-187850d72c71,['Grout Hole'],[]
8ef908c0-2712-4bd2-b46e-cda663dc170e,[],['Leaks']
8ef908c0-2712-4bd2-b46e-cda663dc170e,['Grout Hole'],[]
160801b1-24e0-45a4-bc5b-c9ad928b4eb4,[],['Leaks']
160801b1-24e0-45a4-bc5b-c9ad928b4eb4,['Grout Hole'],[]
a2487185-90f8-4a29-8515-2c831d79021b,[],['Leaks']
a2487185-90f8-4a29-8515-2c831d79021b,['Grout Hole'],[]
5174eef2-0dc2-4c92-a308-9ec66a9d7d4b,[],['Leaks']
5174eef2-0dc2-4c92-a308-9ec66a9d7d4b,['Grout Hole'],[]
f74256da-d7cd-455d-9433-5392dfb6e9e8,[],['Leaks']
f74256da-d7cd-455d-9433-5392dfb6e9e8,['Grout Hole'],[]
ccc3ded3-fdf1-47e3-ac1c-da0b9500d3a0,[],['Leaks']
ccc3ded3-fdf1-47e3-ac1c-da0b9500d3a0,['Grout Hole'],[]
cfe54ede-ee42-4751-89af-6c13a85cea5d,[],['Leaks']
cfe54ede-ee42-4751-89af-6c13a85cea5d,['Grout Hole'],[]
ad419b2a-f20a-4a7f-b4f7-40d344b4934c,[],['Leaks']
ad419b2a-f20a-4a7f-b4f7-40d344b4934c,['Grout Hole'],[]
af260108-5bab-4b21-92ba-444d71740860,[],['Leaks']
af260108-5bab-4b21-92ba-444d71740860,['Grout Hole'],[]
179eaf2d-e62f-489d-93be-4e78b5e791f5,[],['Leaks']
179eaf2d-e62f-489d-93be-4e78b5e791f5,['Grout Hole'],[]
fd999a40-409f-4dae-844c-43cb3e341c20,[],['Leaks']
fd999a40-409f-4dae-844c-43cb3e341c20,['Grout Hole'],[]
e2948b69-2bd7-4a29-9517-3712a49585dc,[],['Leaks']
e2948b69-2bd7-4a29-9517-3712a49585dc,['Grout Hole'],[]
7baeb5ef-a03a-485d-ac90-5f5b9800d55d,[],['Leaks']
7baeb5ef-a03a-485d-ac90-5f5b9800d55d,['Grout Hole'],[]
a382b70f-09f4-4da4-b2f8-24a6dfb8c038,[],['Leaks']
a382b70f-09f4-4da4-b2f8-24a6dfb8c038,['Grout Hole'],[]
f138d6a1-4601-4bff-90b3-f8281ac1c2f4,[],['Leaks']
f138d6a1-4601-4bff-90b3-f8281ac1c2f4,['Grout Hole'],[]
adb74f3c-f824-4001-a8cb-6eb6c2976469,[],['Leaks']
adb74f3c-f824-4001-a8cb-6eb6c2976469,['Grout Hole'],[]
af909b1d-fb07-4182-8795-bcf506ea0858,[],['Leaks']
af909b1d-fb07-4182-8795-bcf506ea0858,['Grout Hole'],[]
ed47cc42-b7f8-496e-81d3-8821ed3cb755,[],['Leaks']
ed47cc42-b7f8-496e-81d3-8821ed3cb755,['Grout Hole'],[]
d9664945-a32d-41fd-92bb-d304114c5f3f,[],['Leaks']
d9664945-a32d-41fd-92bb-d304114c5f3f,['Grout Hole'],[]
be4afb89-b0db-4375-9612-9d0ed0e9823e,[],['Leaks']
be4afb89-b0db-4375-9612-9d0ed0e9823e,['Grout Hole'],[]
f2aa7529-946b-4d63-bd0b-17acd893e323,[],['Leaks']
f2aa7529-946b-4d63-bd0b-17acd893e323,['Grout Hole'],[]
626e99ab-1b01-4fb0-a3bb-7d37953c0117,[],['Leaks']
626e99ab-1b01-4fb0-a3bb-7d37953c0117,['Grout Hole'],[]
f2a740e3-dab8-4809-bae4-5deed329e671,[],['Leaks']
f2a740e3-dab8-4809-bae4-5deed329e671,['Grout Hole'],[]
7661700e-2260-4a8b-950b-7186676f5bbd,[],['Leaks']
7661700e-2260-4a8b-950b-7186676f5bbd,['Grout Hole'],[]
fa7fe671-af76-488a-a6a9-60ded0ed5fad,[],['Leaks']
fa7fe671-af76-488a-a6a9-60ded0ed5fad,['Grout Hole'],[]
ce549d51-8f49-4ccd-b7de-f055ba4b067c,[],['Leaks']
ce549d51-8f49-4ccd-b7de-f055ba4b067c,['Grout Hole'],[]
de672d25-1ee4-4538-8cb9-dd73ad3a4ff3,[],['Leaks']
de672d25-1ee4-4538-8cb9-dd73ad3a4ff3,['Grout Hole'],[]
291277bb-9d78-4540-a02d-c015234cb742,[],['Leaks']
291277bb-9d78-4540-a02d-c015234cb742,['Grout Hole'],[]
43ea84a0-8daf-4bed-8e75-43f2e419e75e,[],['Leaks']
43ea84a0-8daf-4bed-8e75-43f2e419e75e,['Grout Hole'],[]
c63d1c46-f65a-4671-997c-f2bf1e4b874d,[],['Leaks']
c63d1c46-f65a-4671-997c-f2bf1e4b874d,['Grout Hole'],[]
7a1a269a-7198-4cb9-996c-851d3bd8d098,[],['Leaks']
7a1a269a-7198-4cb9-996c-851d3bd8d098,['Grout Hole'],[]
cd178a20-acf1-408c-bd4e-47e390e9955e,[],['Leaks']
cd178a20-acf1-408c-bd4e-47e390e9955e,['Grout Hole'],[]
c14b73e6-af96-4425-9c65-624edb90d645,[],['Leaks']
c14b73e6-af96-4425-9c65-624edb90d645,['Grout Hole'],[]
77eb2c02-36e8-4795-bd3f-e870c948599d,[],['Drummy']
77eb2c02-36e8-4795-bd3f-e870c948599d,['Radial Connection'],[]
efb50eef-aae9-4859-a558-28a8ebc9ffca,[],['Drummy']
efb50eef-aae9-4859-a558-28a8ebc9ffca,['Radial Connection'],[]
8b3cf771-4b69-4fab-bbed-63c92c61db01,[],['Drummy']
8b3cf771-4b69-4fab-bbed-63c92c61db01,['Radial Connection'],[]
2985edae-a663-437e-b1af-2b2f93534bb7,['Radial Connection'],[]
8e540a05-1b75-41a3-a50e-322136e38421,[],['Drummy']
8e540a05-1b75-41a3-a50e-322136e38421,['Radial Connection'],[]
68de15c8-bea5-4484-8a1f-9c96fc0ddcb7,[],['Drummy']
68de15c8-bea5-4484-8a1f-9c96fc0ddcb7,['Radial Connection'],[]
1813858f-c37b-41ec-bfef-e2f41f8a5009,[],['Drummy']
